sls_ord_num,prd_key,CID,sls_sales,sls_quantity,sls_price,GEN,cst_firstname,cst_lastname,cst_marital_status,CNTRY,prd_id,prd_nm,prd_cost,prd_line,ID,CAT,SUBCAT,MAINTENANCE,order_date,ship_date,due_date,birth_date,customer_creation_date,product_start_date,product_end_date,is_active_product,customer_age,order_to_ship_days,order_date_month,ship_date_month,due_date_month,birth_date_month,customer_creation_date_month,product_start_date_month,product_end_date_month
SO49678,BK-M68B-38,27081,2049.0,1,2049.0,MALE,Jason,Ross,Married,UNITED STATES,358,Mountain-200 Black- 38,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-09-10,2012-09-17,2012-09-22,1975-08-24,2026-01-14,2012-07-01,2008-12-27,False,49,7,September,September,September,August,January,July,December
SO49679,BK-R50R-48,26760,783.0,1,783.0,FEMALE,Katherine,Butler,Single,AUSTRALIA,328,Road-650 Red- 48,413.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-10,2012-09-17,2012-09-22,1980-04-12,2026-01-14,2011-07-01,2007-12-28,False,45,7,September,September,September,April,January,July,December
SO49680,BK-R89R-52,17969,2443.0,1,2443.0,MALE,Jeffery,Li,Married,UNITED KINGDOM,370,Road-250 Red- 52,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-11,2012-09-18,2012-09-23,1957-12-20,2026-01-04,2012-07-01,2008-12-27,False,67,7,September,September,September,December,January,July,December
SO49681,BK-R89B-58,13890,2182.0,1,2182.0,FEMALE,Jennifer,Carter,Single,US,379,Road-250 Black- 58,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-11,2012-09-18,2012-09-23,1977-09-12,2025-10-12,2012-07-01,2008-12-27,False,47,7,September,September,September,September,October,July,December
SO49683,BK-M68S-46,27108,2071.0,1,2071.0,FEMALE,Rachel,Thompson,Single,UNITED STATES,356,Mountain-200 Silver- 46,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-09-11,2012-09-18,2012-09-23,1973-05-16,2026-01-14,2012-07-01,2008-12-27,False,52,7,September,September,September,May,January,July,December
SO49684,BK-R89R-52,24000,2443.0,1,2443.0,MALE,Randy,Yang,Single,AUSTRALIA,370,Road-250 Red- 52,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-11,2012-09-18,2012-09-23,1984-03-26,2026-01-05,2012-07-01,2008-12-27,False,41,7,September,September,September,March,January,July,December
SO49685,BK-R89B-44,17959,2182.0,1,2182.0,FEMALE,Ebony,Srini,Married,UNITED KINGDOM,373,Road-250 Black- 44,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-12,2012-09-19,2012-09-24,1975-09-22,2026-01-04,2012-07-01,2008-12-27,False,49,7,September,September,September,September,January,July,December
SO49686,BK-R89B-52,16051,2182.0,1,2182.0,MALE,Leonard,Xu,Married,FRANCE,377,Road-250 Black- 52,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-12,2012-09-19,2012-09-24,1973-03-14,2026-01-04,2012-07-01,2008-12-27,False,52,7,September,September,September,March,January,July,December
SO49687,BK-R89R-58,16205,2182.0,1,2182.0,FEMALE,Melanie,Sanders,Single,FRANCE,371,Road-250 Red- 58,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-12,2012-09-19,2012-09-24,1982-03-28,2026-01-04,2012-07-01,2008-12-27,False,43,7,September,September,September,March,January,July,December
SO49688,BK-M68B-46,12653,2049.0,1,2049.0,FEMALE,Nichole,Andersen,Married,UNITED KINGDOM,362,Mountain-200 Black- 46,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-09-12,2012-09-19,2012-09-24,1955-07-25,2025-10-08,2012-07-01,2008-12-27,False,69,7,September,September,September,July,October,July,December
SO49689,BK-R64Y-38,14377,1000.0,1,1000.0,FEMALE,Paula,Ruiz,Single,US,381,Road-550-W Yellow- 38,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-12,2012-09-19,2012-09-24,1949-12-07,2025-10-12,2012-07-01,2008-12-27,False,75,7,September,September,September,December,October,July,December
SO49690,BK-R89B-48,24008,2182.0,1,2182.0,FEMALE,Monique,Munoz,Married,AUSTRALIA,375,Road-250 Black- 48,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-12,2012-09-19,2012-09-24,1984-07-16,2026-01-05,2012-07-01,2008-12-27,False,40,7,September,September,September,July,January,July,December
SO49691,BK-R89B-44,23662,2182.0,1,2182.0,FEMALE,Cynthia,Sanchez,Single,AUSTRALIA,373,Road-250 Black- 44,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-12,2012-09-19,2012-09-24,1981-11-02,2026-01-05,2012-07-01,2008-12-27,False,43,7,September,September,September,November,January,July,December
SO49692,BK-R89B-48,17960,2182.0,1,2182.0,FEMALE,Marie,Rodriguez,Married,UNITED KINGDOM,375,Road-250 Black- 48,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-13,2012-09-20,2012-09-25,1976-03-20,2026-01-04,2012-07-01,2008-12-27,False,49,7,September,September,September,March,January,July,December
SO49693,BK-R89R-48,17741,2443.0,1,2443.0,MALE,Alvin,Xu,Married,GERMANY,369,Road-250 Red- 48,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-13,2012-09-20,2012-09-25,1966-09-09,2026-01-04,2012-07-01,2008-12-27,False,58,7,September,September,September,September,January,July,December
SO49694,BK-R89R-44,17968,2443.0,1,2443.0,FEMALE,Nina,Black,Married,UNITED KINGDOM,368,Road-250 Red- 44,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-13,2012-09-20,2012-09-25,1963-04-16,2026-01-04,2012-07-01,2008-12-27,False,62,7,September,September,September,April,January,July,December
SO49695,BK-M68B-46,12499,2049.0,1,2049.0,FEMALE,Heather,Wang,Single,DE,362,Mountain-200 Black- 46,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-09-13,2012-09-20,2012-09-25,1984-02-01,2025-10-08,2012-07-01,2008-12-27,False,41,7,September,September,September,February,October,July,December
SO49696,BK-M68S-46,14323,2071.0,1,2071.0,MALE,Colin,Tang,Single,AUSTRALIA,356,Mountain-200 Silver- 46,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-09-13,2012-09-20,2012-09-25,1963-03-20,2025-10-12,2012-07-01,2008-12-27,False,62,7,September,September,September,March,October,July,December
SO49697,BK-M68B-38,14238,2049.0,1,2049.0,MALE,Jay,Gonzalez,Married,AUSTRALIA,358,Mountain-200 Black- 38,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-09-13,2012-09-20,2012-09-25,1975-12-02,2025-10-12,2012-07-01,2008-12-27,False,49,7,September,September,September,December,October,July,December
SO49699,BK-R64Y-38,25037,1000.0,1,1000.0,MALE,Terrence,Rai,Married,AUSTRALIA,381,Road-550-W Yellow- 38,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-13,2012-09-20,2012-09-25,1961-04-07,2026-01-05,2012-07-01,2008-12-27,False,64,7,September,September,September,April,January,July,December
SO49700,BK-R89B-48,23664,2182.0,1,2182.0,FEMALE,Sandra,Guo,Single,AUSTRALIA,375,Road-250 Black- 48,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-13,2012-09-20,2012-09-25,1981-11-30,2026-01-05,2012-07-01,2008-12-27,False,43,7,September,September,September,November,January,July,December
SO49701,BK-R89R-44,17933,2443.0,1,2443.0,FEMALE,Virginia,Prasad,Married,UNITED KINGDOM,368,Road-250 Red- 44,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-14,2012-09-21,2012-09-26,1966-11-01,2026-01-04,2012-07-01,2008-12-27,False,58,7,September,September,September,November,January,July,December
SO49702,BK-R89B-48,15687,2182.0,1,2182.0,MALE,Jay,Suri,Married,FRANCE,375,Road-250 Black- 48,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-14,2012-09-21,2012-09-26,1950-12-16,2026-01-04,2012-07-01,2008-12-27,False,74,7,September,September,September,December,January,July,December
SO49703,BK-R89B-44,15924,2182.0,1,2182.0,MALE,Omar,Wang,Married,FRANCE,373,Road-250 Black- 44,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-14,2012-09-21,2012-09-26,1961-12-18,2026-01-04,2012-07-01,2008-12-27,False,63,7,September,September,September,December,January,July,December
SO49704,BK-R89B-52,17962,2182.0,1,2182.0,MALE,Colin,Zhou,Married,UNITED KINGDOM,377,Road-250 Black- 52,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-14,2012-09-21,2012-09-26,1980-08-12,2026-01-04,2012-07-01,2008-12-27,False,44,7,September,September,September,August,January,July,December
SO49705,BK-R89R-52,15925,2443.0,1,2443.0,MALE,Stanley,Subram,Married,FRANCE,370,Road-250 Red- 52,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-14,2012-09-21,2012-09-26,1961-12-25,2026-01-04,2012-07-01,2008-12-27,False,63,7,September,September,September,December,January,July,December
SO49706,BK-R64Y-40,17770,1000.0,1,1000.0,MALE,Grant,Xie,Single,FRANCE,383,Road-550-W Yellow- 40,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-14,2012-09-21,2012-09-26,1963-04-06,2026-01-04,2012-07-01,2008-12-27,False,62,7,September,September,September,April,January,July,December
SO49707,BK-R89R-58,13889,2182.0,1,2182.0,MALE,Robert,Martin,Single,US,371,Road-250 Red- 58,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-14,2012-09-21,2012-09-26,1972-02-07,2025-10-12,2012-07-01,2008-12-27,False,53,7,September,September,September,February,October,July,December
SO49708,BK-M68S-38,12487,2071.0,1,2071.0,MALE,Willie,Zhu,Single,DE,352,Mountain-200 Silver- 38,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-09-14,2012-09-21,2012-09-26,1975-04-03,2025-10-08,2012-07-01,2008-12-27,False,50,7,September,September,September,April,October,July,December
SO49709,BK-M68S-38,14300,2071.0,1,2071.0,MALE,Colin,He,Single,AUSTRALIA,352,Mountain-200 Silver- 38,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-09-14,2012-09-21,2012-09-26,1972-07-31,2025-10-12,2012-07-01,2008-12-27,False,52,7,September,September,September,July,October,July,December
SO49710,BK-M68B-46,14308,2049.0,1,2049.0,FEMALE,Marie,Ramos,Single,AUSTRALIA,362,Mountain-200 Black- 46,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-09-14,2012-09-21,2012-09-26,1983-02-20,2025-10-12,2012-07-01,2008-12-27,False,42,7,September,September,September,February,October,July,December
SO49711,BK-M68B-46,14676,2049.0,1,2049.0,MALE,Micah,Wang,Single,AUSTRALIA,362,Mountain-200 Black- 46,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-09-14,2012-09-21,2012-09-26,1972-07-25,2025-10-12,2012-07-01,2008-12-27,False,52,7,September,September,September,July,October,July,December
SO49712,BK-M68B-42,27095,2049.0,1,2049.0,MALE,Spencer,Flores,Married,UNITED STATES,360,Mountain-200 Black- 42,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-09-14,2012-09-21,2012-09-26,1974-10-09,2026-01-14,2012-07-01,2008-12-27,False,50,7,September,September,September,October,January,July,December
SO49714,BK-R89B-48,23663,2182.0,1,2182.0,MALE,Neil,Dominguez,Married,AUSTRALIA,375,Road-250 Black- 48,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-14,2012-09-21,2012-09-26,1981-08-31,2026-01-05,2012-07-01,2008-12-27,False,43,7,September,September,September,August,January,July,December
SO49715,BK-R50R-62,26761,783.0,1,783.0,FEMALE,Tabitha,Prasad,Married,AUSTRALIA,324,Road-650 Red- 62,413.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-14,2012-09-21,2012-09-26,1968-01-01,2026-01-14,2011-07-01,2007-12-28,False,57,7,September,September,September,January,January,July,December
SO49716,BK-R89B-52,17722,2182.0,1,2182.0,MALE,Jerome,Serrano,Married,GERMANY,377,Road-250 Black- 52,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-15,2012-09-22,2012-09-27,1948-05-06,2026-01-04,2012-07-01,2008-12-27,False,77,7,September,September,September,May,January,July,December
SO49717,BK-R89R-44,16204,2443.0,1,2443.0,MALE,Terrence,Anand,Single,FRANCE,368,Road-250 Red- 44,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-15,2012-09-22,2012-09-27,1982-04-09,2026-01-04,2012-07-01,2008-12-27,False,43,7,September,September,September,April,January,July,December
SO49718,BK-R64Y-44,19196,1000.0,1,1000.0,FEMALE,April,She,Single,GERMANY,387,Road-550-W Yellow- 44,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-15,2012-09-22,2012-09-27,1981-08-31,2026-01-05,2012-07-01,2008-12-27,False,43,7,September,September,September,August,January,July,December
SO49720,BK-M68B-38,12640,2049.0,1,2049.0,MALE,Angel,Richardson,Married,UNITED KINGDOM,358,Mountain-200 Black- 38,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-09-15,2012-09-22,2012-09-27,1964-11-18,2025-10-08,2012-07-01,2008-12-27,False,60,7,September,September,September,November,October,July,December
SO49721,BK-M68S-46,12645,2071.0,1,2071.0,FEMALE,Audrey,Ruiz,Married,UNITED KINGDOM,356,Mountain-200 Silver- 46,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-09-15,2012-09-22,2012-09-27,1964-05-03,2025-10-08,2012-07-01,2008-12-27,False,61,7,September,September,September,May,October,July,December
SO49722,BK-M68S-38,14264,2071.0,1,2071.0,MALE,Karl,Lal,Single,AUSTRALIA,352,Mountain-200 Silver- 38,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-09-15,2012-09-22,2012-09-27,1959-08-08,2025-10-12,2012-07-01,2008-12-27,False,65,7,September,September,September,August,October,July,December
SO49723,BK-R64Y-44,14366,1000.0,1,1000.0,FEMALE,Anna,Brooks,Single,US,387,Road-550-W Yellow- 44,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-15,2012-09-22,2012-09-27,1976-07-21,2025-10-12,2012-07-01,2008-12-27,False,48,7,September,September,September,July,October,July,December
SO49724,BK-M68S-46,27106,2071.0,1,2071.0,FEMALE,Jennifer,Allen,Single,UNITED STATES,356,Mountain-200 Silver- 46,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-09-15,2012-09-22,2012-09-27,1975-07-25,2026-01-14,2012-07-01,2008-12-27,False,49,7,September,September,September,July,January,July,December
SO49725,BK-R89R-52,24007,2443.0,1,2443.0,MALE,Randy,Huang,Single,AUSTRALIA,370,Road-250 Red- 52,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-15,2012-09-22,2012-09-27,1984-09-23,2026-01-05,2012-07-01,2008-12-27,False,40,7,September,September,September,September,January,July,December
SO49726,BK-R64Y-38,25057,1000.0,1,1000.0,MALE,Jerome,Gomez,Single,AUSTRALIA,381,Road-550-W Yellow- 38,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-15,2012-09-22,2012-09-27,1970-11-09,2026-01-05,2012-07-01,2008-12-27,False,54,7,September,September,September,November,January,July,December
SO49727,BK-R50R-62,26774,783.0,1,783.0,FEMALE,Arianna,Ross,Married,AUSTRALIA,324,Road-650 Red- 62,413.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-15,2012-09-22,2012-09-27,1979-09-06,2026-01-14,2011-07-01,2007-12-28,False,45,7,September,September,September,September,January,July,December
SO49728,BK-R89R-44,17635,2443.0,1,2443.0,MALE,Terry,Deng,Single,GERMANY,368,Road-250 Red- 44,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-16,2012-09-23,2012-09-28,1977-08-03,2026-01-04,2012-07-01,2008-12-27,False,47,7,September,September,September,August,January,July,December
SO49729,BK-R64Y-44,19046,1000.0,1,1000.0,FEMALE,Shawna,Raje,Married,GERMANY,387,Road-550-W Yellow- 44,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-16,2012-09-23,2012-09-28,1951-08-11,2026-01-05,2012-07-01,2008-12-27,False,73,7,September,September,September,August,January,July,December
SO49731,BK-M68B-42,29450,2049.0,1,2049.0,MALE,Bradley,Chande,Single,FRANCE,360,Mountain-200 Black- 42,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-09-16,2012-09-23,2012-09-28,1948-05-06,2026-01-25,2012-07-01,2008-12-27,False,77,7,September,September,September,May,January,July,December
SO49732,BK-M68S-46,14523,2071.0,1,2071.0,FEMALE,Lydia,Fernandez,Married,AUSTRALIA,356,Mountain-200 Silver- 46,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-09-16,2012-09-23,2012-09-28,1953-05-25,2025-10-12,2012-07-01,2008-12-27,False,72,7,September,September,September,May,October,July,December
SO49733,BK-M68B-42,14259,2049.0,1,2049.0,MALE,Antonio,Flores,Single,AUSTRALIA,360,Mountain-200 Black- 42,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-09-16,2012-09-23,2012-09-28,1958-08-31,2025-10-12,2012-07-01,2008-12-27,False,66,7,September,September,September,August,October,July,December
SO49734,BK-M68B-46,27086,2049.0,1,2049.0,FEMALE,Lauren,Howard,Married,UNITED STATES,362,Mountain-200 Black- 46,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-09-16,2012-09-23,2012-09-28,1975-07-04,2026-01-14,2012-07-01,2008-12-27,False,49,7,September,September,September,July,January,July,December
SO49735,BK-R50B-52,15569,783.0,1,783.0,FEMALE,Morgan,Ward,Married,USA,342,Road-650 Black- 52,413.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-16,2012-09-23,2012-09-28,1974-08-22,2026-01-04,2011-07-01,2007-12-28,False,50,7,September,September,September,August,January,July,December
SO49736,BK-R50R-52,15555,783.0,1,783.0,FEMALE,Hailey,Barnes,Married,USA,330,Road-650 Red- 52,413.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-16,2012-09-23,2012-09-28,1966-04-22,2026-01-04,2011-07-01,2007-12-28,False,59,7,September,September,September,April,January,July,December
SO49737,BK-R64Y-42,25106,1000.0,1,1000.0,MALE,Micah,Gao,Married,AUSTRALIA,385,Road-550-W Yellow- 42,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-16,2012-09-23,2012-09-28,1986-05-22,2026-01-05,2012-07-01,2008-12-27,False,39,7,September,September,September,May,January,July,December
SO49738,BK-R50B-48,26751,783.0,1,783.0,FEMALE,Mallory,Serrano,Single,AUSTRALIA,340,Road-650 Black- 48,413.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-16,2012-09-23,2012-09-28,1971-07-22,2026-01-14,2011-07-01,2007-12-28,False,53,7,September,September,September,July,January,July,December
SO49739,BK-R89B-52,13895,2182.0,1,2182.0,FEMALE,Isabella,Brooks,Single,US,377,Road-250 Black- 52,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-17,2012-09-24,2012-09-29,1975-06-24,2025-10-12,2012-07-01,2008-12-27,False,49,7,September,September,September,June,October,July,December
SO49740,BK-M68S-42,14310,2071.0,1,2071.0,MALE,Jon,Zeng,Single,AUSTRALIA,354,Mountain-200 Silver- 42,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-09-17,2012-09-24,2012-09-29,1977-07-18,2025-10-12,2012-07-01,2008-12-27,False,47,7,September,September,September,July,October,July,December
SO49741,BK-R64Y-48,14378,1000.0,1,1000.0,MALE,Cory,Mehta,Single,US,389,Road-550-W Yellow- 48,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-17,2012-09-24,2012-09-29,1955-08-29,2025-10-12,2012-07-01,2008-12-27,False,69,7,September,September,September,August,October,July,December
SO49742,BK-R50R-52,27285,783.0,1,783.0,MALE,Zachary,Jones,Single,CANADA,330,Road-650 Red- 52,413.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-17,2012-09-24,2012-09-29,1976-03-18,2026-01-14,2011-07-01,2007-12-28,False,49,7,September,September,September,March,January,July,December
SO49743,BK-R89R-44,23993,2443.0,1,2443.0,FEMALE,Rachael,Fernandez,Single,AUSTRALIA,368,Road-250 Red- 44,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-17,2012-09-24,2012-09-29,1985-11-02,2026-01-05,2012-07-01,2008-12-27,False,39,7,September,September,September,November,January,July,December
SO49744,BK-R64Y-48,19188,1000.0,1,1000.0,MALE,Dalton,Anderson,Single,GERMANY,389,Road-550-W Yellow- 48,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-18,2012-09-25,2012-09-30,1976-12-04,2026-01-05,2012-07-01,2008-12-27,False,48,7,September,September,September,December,January,July,December
SO49745,BK-R64Y-44,19448,1000.0,1,1000.0,FEMALE,Meagan,Fernandez,Single,UNITED KINGDOM,387,Road-550-W Yellow- 44,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-18,2012-09-25,2012-09-30,1972-09-03,2026-01-05,2012-07-01,2008-12-27,False,52,7,September,September,September,September,January,July,December
SO49747,BK-M68S-46,12495,2071.0,1,2071.0,MALE,Lucas,Miller,Single,DE,356,Mountain-200 Silver- 46,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-09-18,2012-09-25,2012-09-30,1969-09-12,2025-10-08,2012-07-01,2008-12-27,False,55,7,September,September,September,September,October,July,December
SO49748,BK-R64Y-48,14380,1000.0,1,1000.0,FEMALE,Kaylee,Watson,Married,US,389,Road-550-W Yellow- 48,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-18,2012-09-25,2012-09-30,1950-01-08,2025-10-12,2012-07-01,2008-12-27,False,75,7,September,September,September,January,October,July,December
SO49749,BK-R50R-44,26754,783.0,1,783.0,FEMALE,Candice,Zimmerman,Single,AUSTRALIA,326,Road-650 Red- 44,413.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-18,2012-09-25,2012-09-30,1966-04-01,2026-01-14,2011-07-01,2007-12-28,False,59,7,September,September,September,April,January,July,December
SO49750,BK-R50R-48,26757,783.0,1,783.0,MALE,Evan,Rivera,Single,AUSTRALIA,328,Road-650 Red- 48,413.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-18,2012-09-25,2012-09-30,1964-09-10,2026-01-14,2011-07-01,2007-12-28,False,60,7,September,September,September,September,January,July,December
SO49751,BK-R89R-44,17966,2443.0,1,2443.0,FEMALE,Kellie,Gutierrez,Single,UNITED KINGDOM,368,Road-250 Red- 44,1519.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-19,2012-09-26,2012-10-01,1975-05-24,2026-01-04,2012-07-01,2008-12-27,False,50,7,September,September,October,May,January,July,December
SO49752,BK-M68B-42,11242,2049.0,1,2049.0,MALE,Larry,Munoz,Married,FRANCE,360,Mountain-200 Black- 42,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-09-19,2012-09-26,2012-10-01,1963-05-11,2025-10-08,2012-07-01,2008-12-27,False,62,7,September,September,October,May,October,July,December
SO49753,BK-M68B-38,14275,2049.0,1,2049.0,MALE,Arthur,Prasad,Single,AUSTRALIA,358,Mountain-200 Black- 38,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-09-19,2012-09-26,2012-10-01,1960-08-01,2025-10-12,2012-07-01,2008-12-27,False,64,7,September,September,October,August,October,July,December
SO49754,BK-M68B-42,14303,2049.0,1,2049.0,FEMALE,Briana,Ramos,Married,AUSTRALIA,360,Mountain-200 Black- 42,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-09-19,2012-09-26,2012-10-01,1967-12-18,2025-10-12,2012-07-01,2008-12-27,False,57,7,September,September,October,December,October,July,December
SO49755,BK-M68B-46,14305,2049.0,1,2049.0,MALE,Brendan,Shen,Married,AUSTRALIA,362,Mountain-200 Black- 46,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2012-09-19,2012-09-26,2012-10-01,1968-01-08,2025-10-12,2012-07-01,2008-12-27,False,57,7,September,September,October,January,October,July,December
SO49756,BK-R89R-58,23658,2182.0,1,2182.0,MALE,Ross,Arun,Married,AUSTRALIA,371,Road-250 Red- 58,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-19,2012-09-26,2012-10-01,1983-11-22,2026-01-05,2012-07-01,2008-12-27,False,41,7,September,September,October,November,January,July,December
SO49757,BK-R89B-58,17965,2182.0,1,2182.0,MALE,Warren,Chander,Married,UNITED KINGDOM,379,Road-250 Black- 58,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-20,2012-09-27,2012-10-02,1980-12-08,2026-01-04,2012-07-01,2008-12-27,False,44,7,September,September,October,December,January,July,December
SO49758,BK-R50R-52,19381,783.0,1,783.0,FEMALE,Brandi,Romero,Single,FRANCE,330,Road-650 Red- 52,413.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-20,2012-09-27,2012-10-02,1980-07-11,2026-01-05,2011-07-01,2007-12-28,False,44,7,September,September,October,July,January,July,December
SO49759,BK-R64Y-48,14379,1000.0,1,1000.0,MALE,Richard,Foster,Married,US,389,Road-550-W Yellow- 48,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2012-09-20,2012-09-27,2012-10-02,1949-08-21,2025-10-12,2012-07-01,2008-12-27,False,75,7,September,September,October,August,October,July,December
